Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Spain,ESP,30-03-2020,78797
Spain,ESP,31-03-2020,85195
Spain,ESP,01-04-2020,94417
Spain,ESP,02-04-2020,102136
Spain,ESP,03-04-2020,110238
Spain,ESP,04-04-2020,117710
Spain,ESP,05-04-2020,124736
Spain,ESP,06-04-2020,130759
Spain,ESP,07-04-2020,135032
Spain,ESP,08-04-2020,140510
Spain,ESP,09-04-2020,146690
Spain,ESP,10-04-2020,152446
Spain,ESP,11-04-2020,157022
Spain,ESP,12-04-2020,161852
Spain,ESP,13-04-2020,166019
Spain,ESP,14-04-2020,169496
Spain,ESP,15-04-2020,172541
Spain,ESP,16-04-2020,177633
Spain,ESP,17-04-2020,182816
Spain,ESP,18-04-2020,188068
Sri Lanka,LKA,31-12-2019,0
Sri Lanka,LKA,01-01-2020,0
Sri Lanka,LKA,02-01-2020,0
Sri Lanka,LKA,03-01-2020,0
Sri Lanka,LKA,04-01-2020,0
Sri Lanka,LKA,05-01-2020,0
Sri Lanka,LKA,06-01-2020,0
Sri Lanka,LKA,07-01-2020,0
Sri Lanka,LKA,08-01-2020,0
Sri Lanka,LKA,09-01-2020,0
Sri Lanka,LKA,10-01-2020,0
Sri Lanka,LKA,11-01-2020,0
Sri Lanka,LKA,12-01-2020,0
Sri Lanka,LKA,13-01-2020,0
Sri Lanka,LKA,14-01-2020,0
Sri Lanka,LKA,15-01-2020,0
Sri Lanka,LKA,16-01-2020,0
Sri Lanka,LKA,17-01-2020,0
Sri Lanka,LKA,18-01-2020,0
Sri Lanka,LKA,19-01-2020,0
Sri Lanka,LKA,20-01-2020,0
Sri Lanka,LKA,21-01-2020,0
Sri Lanka,LKA,22-01-2020,0
Sri Lanka,LKA,23-01-2020,0
Sri Lanka,LKA,24-01-2020,0
Sri Lanka,LKA,25-01-2020,0
Sri Lanka,LKA,26-01-2020,0
Sri Lanka,LKA,27-01-2020,0
Sri Lanka,LKA,28-01-2020,1
Sri Lanka,LKA,29-01-2020,1
Sri Lanka,LKA,30-01-2020,1
Sri Lanka,LKA,31-01-2020,1
Sri Lanka,LKA,01-02-2020,1
Sri Lanka,LKA,02-02-2020,1
Sri Lanka,LKA,03-02-2020,1
Sri Lanka,LKA,04-02-2020,1
Sri Lanka,LKA,05-02-2020,1
Sri Lanka,LKA,06-02-2020,1
Sri Lanka,LKA,07-02-2020,1
Sri Lanka,LKA,08-02-2020,1
Sri Lanka,LKA,09-02-2020,1
Sri Lanka,LKA,10-02-2020,1
Sri Lanka,LKA,11-02-2020,1
Sri Lanka,LKA,12-02-2020,1
Sri Lanka,LKA,13-02-2020,1
Sri Lanka,LKA,14-02-2020,1
Sri Lanka,LKA,15-02-2020,1
Sri Lanka,LKA,16-02-2020,1
Sri Lanka,LKA,17-02-2020,1
Sri Lanka,LKA,18-02-2020,1
Sri Lanka,LKA,19-02-2020,1
Sri Lanka,LKA,20-02-2020,1
Sri Lanka,LKA,21-02-2020,1
Sri Lanka,LKA,22-02-2020,1
Sri Lanka,LKA,23-02-2020,1
Sri Lanka,LKA,24-02-2020,1
Sri Lanka,LKA,25-02-2020,1
Sri Lanka,LKA,26-02-2020,1
Sri Lanka,LKA,27-02-2020,1
Sri Lanka,LKA,28-02-2020,1
Sri Lanka,LKA,29-02-2020,1
Sri Lanka,LKA,01-03-2020,1
Sri Lanka,LKA,02-03-2020,1
Sri Lanka,LKA,12-03-2020,2
Sri Lanka,LKA,13-03-2020,3
Sri Lanka,LKA,14-03-2020,6
Sri Lanka,LKA,15-03-2020,11
Sri Lanka,LKA,16-03-2020,19
Sri Lanka,LKA,17-03-2020,29
Sri Lanka,LKA,18-03-2020,42
Sri Lanka,LKA,19-03-2020,42
Sri Lanka,LKA,20-03-2020,53
Sri Lanka,LKA,21-03-2020,66
Sri Lanka,LKA,22-03-2020,78
Sri Lanka,LKA,23-03-2020,87
Sri Lanka,LKA,24-03-2020,97
Sri Lanka,LKA,25-03-2020,102
Sri Lanka,LKA,26-03-2020,102
Sri Lanka,LKA,27-03-2020,106
Sri Lanka,LKA,28-03-2020,106
Sri Lanka,LKA,29-03-2020,115
Sri Lanka,LKA,30-03-2020,120
Sri Lanka,LKA,31-03-2020,120
Sri Lanka,LKA,01-04-2020,122
Sri Lanka,LKA,02-04-2020,143
Sri Lanka,LKA,03-04-2020,148
Sri Lanka,LKA,04-04-2020,151
Sri Lanka,LKA,05-04-2020,159
Sri Lanka,LKA,06-04-2020,166
Sri Lanka,LKA,07-04-2020,178
Sri Lanka,LKA,08-04-2020,185
Sri Lanka,LKA,09-04-2020,189
Sri Lanka,LKA,10-04-2020,190
Sri Lanka,LKA,11-04-2020,197
Sri Lanka,LKA,12-04-2020,199
Sri Lanka,LKA,13-04-2020,210
Sri Lanka,LKA,14-04-2020,218
Sri Lanka,LKA,15-04-2020,233
Sri Lanka,LKA,16-04-2020,237
Sri Lanka,LKA,17-04-2020,238
Sri Lanka,LKA,18-04-2020,244
Sudan,SDN,14-03-2020,1
Sudan,SDN,15-03-2020,1
Sudan,SDN,16-03-2020,1
Sudan,SDN,17-03-2020,1
Sudan,SDN,18-03-2020,1
Sudan,SDN,19-03-2020,2
Sudan,SDN,20-03-2020,2
Sudan,SDN,21-03-2020,2
Sudan,SDN,22-03-2020,2
Sudan,SDN,23-03-2020,2
Sudan,SDN,24-03-2020,2
Sudan,SDN,25-03-2020,3
Sudan,SDN,26-03-2020,3
Sudan,SDN,27-03-2020,3
Sudan,SDN,28-03-2020,3
Sudan,SDN,29-03-2020,5
Sudan,SDN,30-03-2020,5
Sudan,SDN,31-03-2020,6
Sudan,SDN,01-04-2020,7
Sudan,SDN,02-04-2020,7
Sudan,SDN,03-04-2020,7
Sudan,SDN,04-04-2020,7
Sudan,SDN,05-04-2020,10
Sudan,SDN,06-04-2020,12
Sudan,SDN,07-04-2020,12
Sudan,SDN,08-04-2020,14
Sudan,SDN,09-04-2020,14
Sudan,SDN,10-04-2020,14
Sudan,SDN,11-04-2020,15
Sudan,SDN,12-04-2020,19
Sudan,SDN,13-04-2020,19
Sudan,SDN,14-04-2020,29
Sudan,SDN,15-04-2020,32
Sudan,SDN,16-04-2020,32
Sudan,SDN,17-04-2020,32
Sudan,SDN,18-04-2020,32
Suriname,SUR,15-03-2020,1
Suriname,SUR,21-03-2020,1
Suriname,SUR,22-03-2020,5
Suriname,SUR,23-03-2020,5
Suriname,SUR,24-03-2020,6
Suriname,SUR,25-03-2020,8
Suriname,SUR,26-03-2020,8
Suriname,SUR,27-03-2020,8
Suriname,SUR,28-03-2020,8
Suriname,SUR,29-03-2020,8
Suriname,SUR,30-03-2020,8
Suriname,SUR,31-03-2020,8
Suriname,SUR,01-04-2020,10
Suriname,SUR,02-04-2020,10
Suriname,SUR,03-04-2020,10
Suriname,SUR,04-04-2020,10
Suriname,SUR,05-04-2020,10
Suriname,SUR,06-04-2020,10
Suriname,SUR,07-04-2020,10
Suriname,SUR,08-04-2020,10
Suriname,SUR,09-04-2020,10
Suriname,SUR,10-04-2020,10
Suriname,SUR,11-04-2020,10
Suriname,SUR,12-04-2020,10
Suriname,SUR,13-04-2020,10
Suriname,SUR,14-04-2020,10
Suriname,SUR,15-04-2020,10
Suriname,SUR,16-04-2020,10
Suriname,SUR,17-04-2020,10
Suriname,SUR,18-04-2020,10
Swaziland,SWZ,15-03-2020,1
Swaziland,SWZ,16-03-2020,1
Swaziland,SWZ,17-03-2020,1
Swaziland,SWZ,18-03-2020,1
Swaziland,SWZ,19-03-2020,1
Swaziland,SWZ,20-03-2020,1
Swaziland,SWZ,21-03-2020,1
Swaziland,SWZ,22-03-2020,1
Swaziland,SWZ,23-03-2020,4
Swaziland,SWZ,24-03-2020,4
Swaziland,SWZ,25-03-2020,4
Swaziland,SWZ,26-03-2020,4
Swaziland,SWZ,27-03-2020,6
Swaziland,SWZ,28-03-2020,9
Swaziland,SWZ,29-03-2020,9
Swaziland,SWZ,30-03-2020,9
Swaziland,SWZ,31-03-2020,9
Swaziland,SWZ,01-04-2020,9
Swaziland,SWZ,02-04-2020,9
Swaziland,SWZ,03-04-2020,9
Swaziland,SWZ,04-04-2020,9
Swaziland,SWZ,05-04-2020,9
Swaziland,SWZ,06-04-2020,9
Swaziland,SWZ,07-04-2020,10
Swaziland,SWZ,08-04-2020,10
Swaziland,SWZ,09-04-2020,12
Swaziland,SWZ,10-04-2020,12
Swaziland,SWZ,11-04-2020,12
Swaziland,SWZ,12-04-2020,14
Swaziland,SWZ,13-04-2020,14
Swaziland,SWZ,14-04-2020,15
Swaziland,SWZ,15-04-2020,15
Swaziland,SWZ,16-04-2020,16
Swaziland,SWZ,17-04-2020,16
Swaziland,SWZ,18-04-2020,19
Sweden,SWE,31-12-2019,0
Sweden,SWE,01-01-2020,0
Sweden,SWE,02-01-2020,0
Sweden,SWE,03-01-2020,0
Sweden,SWE,04-01-2020,0
Sweden,SWE,05-01-2020,0
Sweden,SWE,06-01-2020,0
Sweden,SWE,07-01-2020,0
Sweden,SWE,08-01-2020,0
Sweden,SWE,09-01-2020,0
Sweden,SWE,10-01-2020,0
Sweden,SWE,11-01-2020,0
Sweden,SWE,12-01-2020,0
Sweden,SWE,13-01-2020,0
Sweden,SWE,14-01-2020,0
Sweden,SWE,15-01-2020,0
Sweden,SWE,16-01-2020,0
Sweden,SWE,17-01-2020,0
Sweden,SWE,18-01-2020,0
Sweden,SWE,19-01-2020,0
Sweden,SWE,20-01-2020,0
Sweden,SWE,21-01-2020,0
Sweden,SWE,22-01-2020,0
Sweden,SWE,23-01-2020,0
Sweden,SWE,24-01-2020,0
Sweden,SWE,25-01-2020,0
Sweden,SWE,26-01-2020,0
Sweden,SWE,27-01-2020,0
Sweden,SWE,28-01-2020,0
Sweden,SWE,29-01-2020,0
Sweden,SWE,30-01-2020,0
Sweden,SWE,31-01-2020,0
Sweden,SWE,01-02-2020,1
Sweden,SWE,02-02-2020,1
Sweden,SWE,03-02-2020,1
Sweden,SWE,04-02-2020,1
Sweden,SWE,05-02-2020,1
Sweden,SWE,06-02-2020,1
Sweden,SWE,07-02-2020,1
Sweden,SWE,08-02-2020,1
Sweden,SWE,09-02-2020,1
Sweden,SWE,10-02-2020,1
Sweden,SWE,11-02-2020,1
Sweden,SWE,12-02-2020,1
Sweden,SWE,13-02-2020,1
Sweden,SWE,14-02-2020,1
Sweden,SWE,15-02-2020,1
Sweden,SWE,16-02-2020,1
Sweden,SWE,17-02-2020,1
Sweden,SWE,18-02-2020,1
Sweden,SWE,19-02-2020,1
Sweden,SWE,20-02-2020,1
Sweden,SWE,21-02-2020,1
Sweden,SWE,22-02-2020,1
Sweden,SWE,23-02-2020,1
Sweden,SWE,24-02-2020,1
Sweden,SWE,25-02-2020,1
Sweden,SWE,26-02-2020,1
Sweden,SWE,27-02-2020,2
Sweden,SWE,28-02-2020,7
Sweden,SWE,29-02-2020,12
Sweden,SWE,01-03-2020,13
Sweden,SWE,02-03-2020,14
Sweden,SWE,03-03-2020,15
Sweden,SWE,04-03-2020,24
Sweden,SWE,05-03-2020,35
Sweden,SWE,06-03-2020,61
Sweden,SWE,07-03-2020,137
Sweden,SWE,08-03-2020,161
Sweden,SWE,09-03-2020,203
Sweden,SWE,10-03-2020,248
Sweden,SWE,11-03-2020,326
Sweden,SWE,12-03-2020,462
Sweden,SWE,13-03-2020,620
Sweden,SWE,14-03-2020,775
Sweden,SWE,15-03-2020,924
Sweden,SWE,16-03-2020,1032
Sweden,SWE,17-03-2020,1121
Sweden,SWE,18-03-2020,1167
Sweden,SWE,19-03-2020,1301
Sweden,SWE,20-03-2020,1423
Sweden,SWE,21-03-2020,1623
Sweden,SWE,22-03-2020,1746
Sweden,SWE,23-03-2020,1906
Sweden,SWE,24-03-2020,2016
Sweden,SWE,25-03-2020,2272
Sweden,SWE,26-03-2020,2510
Sweden,SWE,27-03-2020,2806
Sweden,SWE,28-03-2020,3046
Sweden,SWE,29-03-2020,3447
Sweden,SWE,30-03-2020,3700
Sweden,SWE,31-03-2020,4028
Sweden,SWE,01-04-2020,4435
Sweden,SWE,02-04-2020,4947
Sweden,SWE,03-04-2020,5466
Sweden,SWE,04-04-2020,6078
Sweden,SWE,05-04-2020,6443
Sweden,SWE,06-04-2020,6830
Sweden,SWE,07-04-2020,7206
Sweden,SWE,08-04-2020,7693
Sweden,SWE,09-04-2020,8419
Sweden,SWE,10-04-2020,9141
Sweden,SWE,11-04-2020,9685
Sweden,SWE,12-04-2020,10151
Sweden,SWE,13-04-2020,10483
Sweden,SWE,14-04-2020,10948
Sweden,SWE,15-04-2020,11445
Sweden,SWE,16-04-2020,11927
Sweden,SWE,17-04-2020,12540
Sweden,SWE,18-04-2020,13216
Switzerland,CHE,31-12-2019,0
Switzerland,CHE,01-01-2020,0
Switzerland,CHE,02-01-2020,0
Switzerland,CHE,03-01-2020,0
Switzerland,CHE,04-01-2020,0
Switzerland,CHE,05-01-2020,0
Switzerland,CHE,06-01-2020,0
Switzerland,CHE,07-01-2020,0
Switzerland,CHE,08-01-2020,0
Switzerland,CHE,09-01-2020,0
Switzerland,CHE,10-01-2020,0
Switzerland,CHE,11-01-2020,0
Switzerland,CHE,12-01-2020,0
Switzerland,CHE,13-01-2020,0
Switzerland,CHE,14-01-2020,0
Switzerland,CHE,15-01-2020,0
Switzerland,CHE,16-01-2020,0
Switzerland,CHE,17-01-2020,0
Switzerland,CHE,18-01-2020,0
Switzerland,CHE,19-01-2020,0
Switzerland,CHE,20-01-2020,0
Switzerland,CHE,21-01-2020,0
Switzerland,CHE,22-01-2020,0
Switzerland,CHE,23-01-2020,0
Switzerland,CHE,24-01-2020,0
Switzerland,CHE,25-01-2020,0
Switzerland,CHE,26-01-2020,0
Switzerland,CHE,27-01-2020,0
Switzerland,CHE,28-01-2020,0
Switzerland,CHE,29-01-2020,0
Switzerland,CHE,30-01-2020,0
Switzerland,CHE,31-01-2020,0
Switzerland,CHE,01-02-2020,0
Switzerland,CHE,02-02-2020,0
Switzerland,CHE,03-02-2020,0
Switzerland,CHE,04-02-2020,0
Switzerland,CHE,05-02-2020,0
Switzerland,CHE,06-02-2020,0
Switzerland,CHE,07-02-2020,0
Switzerland,CHE,08-02-2020,0
Switzerland,CHE,09-02-2020,0
Switzerland,CHE,10-02-2020,0
Switzerland,CHE,11-02-2020,0
Switzerland,CHE,12-02-2020,0
Switzerland,CHE,13-02-2020,0
Switzerland,CHE,14-02-2020,0
Switzerland,CHE,15-02-2020,0
Switzerland,CHE,16-02-2020,0
Switzerland,CHE,17-02-2020,0
Switzerland,CHE,18-02-2020,0
Switzerland,CHE,19-02-2020,0
Switzerland,CHE,20-02-2020,0
Switzerland,CHE,21-02-2020,0
Switzerland,CHE,22-02-2020,0
Switzerland,CHE,23-02-2020,0
Switzerland,CHE,24-02-2020,0
Switzerland,CHE,25-02-2020,0
Switzerland,CHE,26-02-2020,1
Switzerland,CHE,27-02-2020,1
Switzerland,CHE,28-02-2020,8
Switzerland,CHE,29-02-2020,12
Switzerland,CHE,01-03-2020,18
Switzerland,CHE,02-03-2020,24
Switzerland,CHE,03-03-2020,30
Switzerland,CHE,04-03-2020,37
Switzerland,CHE,05-03-2020,57
Switzerland,CHE,06-03-2020,87
Switzerland,CHE,07-03-2020,209
Switzerland,CHE,08-03-2020,264
Switzerland,CHE,09-03-2020,332
Switzerland,CHE,10-03-2020,374
Switzerland,CHE,11-03-2020,490
Switzerland,CHE,12-03-2020,642
Switzerland,CHE,13-03-2020,854
Switzerland,CHE,14-03-2020,1121
Switzerland,CHE,15-03-2020,1359
Switzerland,CHE,16-03-2020,2200
Switzerland,CHE,17-03-2020,2200
Switzerland,CHE,18-03-2020,2650
Switzerland,CHE,19-03-2020,3010
Switzerland,CHE,20-03-2020,3888
Switzerland,CHE,21-03-2020,4840
Switzerland,CHE,22-03-2020,6077
Switzerland,CHE,23-03-2020,6971
Switzerland,CHE,24-03-2020,8015
Switzerland,CHE,25-03-2020,8789
Switzerland,CHE,26-03-2020,9714
Switzerland,CHE,27-03-2020,10714
Switzerland,CHE,28-03-2020,12104
Switzerland,CHE,29-03-2020,13152
Switzerland,CHE,30-03-2020,14274
Switzerland,CHE,31-03-2020,15412
Switzerland,CHE,01-04-2020,16108
Switzerland,CHE,02-04-2020,17070
Switzerland,CHE,03-04-2020,18194
Switzerland,CHE,04-04-2020,19227
Switzerland,CHE,05-04-2020,20201
Switzerland,CHE,06-04-2020,21022
Switzerland,CHE,07-04-2020,21574
Switzerland,CHE,08-04-2020,22164
Switzerland,CHE,09-04-2020,22710
Switzerland,CHE,10-04-2020,23495
Switzerland,CHE,11-04-2020,24228
Switzerland,CHE,12-04-2020,24820
Switzerland,CHE,13-04-2020,25220
Switzerland,CHE,14-04-2020,25499
Switzerland,CHE,15-04-2020,25753
Switzerland,CHE,16-04-2020,26336
Switzerland,CHE,17-04-2020,26651
Switzerland,CHE,18-04-2020,26997
Syria,SYR,23-03-2020,1
Syria,SYR,24-03-2020,1
Syria,SYR,25-03-2020,1
Syria,SYR,26-03-2020,1
Syria,SYR,27-03-2020,5
Syria,SYR,28-03-2020,5
Syria,SYR,29-03-2020,5
Syria,SYR,30-03-2020,9
Syria,SYR,31-03-2020,10
Syria,SYR,01-04-2020,10
Syria,SYR,02-04-2020,10
Syria,SYR,03-04-2020,16
Syria,SYR,04-04-2020,16
Syria,SYR,05-04-2020,16
Syria,SYR,06-04-2020,19
Syria,SYR,07-04-2020,19
Syria,SYR,08-04-2020,19
Syria,SYR,09-04-2020,19
Syria,SYR,10-04-2020,19
Syria,SYR,11-04-2020,19
Syria,SYR,12-04-2020,25
Syria,SYR,13-04-2020,25
Syria,SYR,14-04-2020,25
Syria,SYR,15-04-2020,29
Syria,SYR,16-04-2020,33
Syria,SYR,17-04-2020,33
Syria,SYR,18-04-2020,38
Taiwan,TWN,31-12-2019,0
Taiwan,TWN,01-01-2020,0
Taiwan,TWN,02-01-2020,0
Taiwan,TWN,03-01-2020,0
Taiwan,TWN,04-01-2020,0
Taiwan,TWN,05-01-2020,0
Taiwan,TWN,06-01-2020,0
Taiwan,TWN,07-01-2020,0
Taiwan,TWN,08-01-2020,0
Taiwan,TWN,09-01-2020,0
Taiwan,TWN,10-01-2020,0
Taiwan,TWN,11-01-2020,0
Taiwan,TWN,12-01-2020,0
Taiwan,TWN,13-01-2020,0
Taiwan,TWN,14-01-2020,0
Taiwan,TWN,15-01-2020,0
Taiwan,TWN,16-01-2020,0
Taiwan,TWN,17-01-2020,0
Taiwan,TWN,18-01-2020,0
Taiwan,TWN,19-01-2020,0
Taiwan,TWN,20-01-2020,0
Taiwan,TWN,21-01-2020,1
Taiwan,TWN,22-01-2020,1
Taiwan,TWN,23-01-2020,1
Taiwan,TWN,24-01-2020,1
Taiwan,TWN,25-01-2020,3
Taiwan,TWN,26-01-2020,3
Taiwan,TWN,27-01-2020,5
Taiwan,TWN,28-01-2020,7
Taiwan,TWN,29-01-2020,8
Taiwan,TWN,30-01-2020,8
Taiwan,TWN,31-01-2020,9
Taiwan,TWN,01-02-2020,10
Taiwan,TWN,02-02-2020,10
Taiwan,TWN,03-02-2020,10
Taiwan,TWN,04-02-2020,10
Taiwan,TWN,05-02-2020,11
Taiwan,TWN,06-02-2020,11
Taiwan,TWN,07-02-2020,16
Taiwan,TWN,08-02-2020,17
Taiwan,TWN,09-02-2020,18
Taiwan,TWN,10-02-2020,18
Taiwan,TWN,11-02-2020,18
Taiwan,TWN,12-02-2020,18
Taiwan,TWN,13-02-2020,18
Taiwan,TWN,14-02-2020,18
Taiwan,TWN,15-02-2020,18
Taiwan,TWN,16-02-2020,18
Taiwan,TWN,17-02-2020,20
Taiwan,TWN,18-02-2020,22
Taiwan,TWN,19-02-2020,22
Taiwan,TWN,20-02-2020,24
Taiwan,TWN,21-02-2020,24
Taiwan,TWN,22-02-2020,26
Taiwan,TWN,23-02-2020,26
Taiwan,TWN,24-02-2020,28
Taiwan,TWN,25-02-2020,30
Taiwan,TWN,26-02-2020,31
Taiwan,TWN,27-02-2020,32
Taiwan,TWN,28-02-2020,34
Taiwan,TWN,29-02-2020,39
Taiwan,TWN,01-03-2020,40
Taiwan,TWN,02-03-2020,40
Taiwan,TWN,03-03-2020,41
Taiwan,TWN,04-03-2020,42
Taiwan,TWN,06-03-2020,44
Taiwan,TWN,07-03-2020,45
Taiwan,TWN,08-03-2020,45
Taiwan,TWN,09-03-2020,45
Taiwan,TWN,11-03-2020,48
Taiwan,TWN,12-03-2020,48
Taiwan,TWN,13-03-2020,49
Taiwan,TWN,14-03-2020,53
Taiwan,TWN,15-03-2020,59
Taiwan,TWN,16-03-2020,59
Taiwan,TWN,17-03-2020,67
Taiwan,TWN,18-03-2020,77
Taiwan,TWN,19-03-2020,108
Taiwan,TWN,20-03-2020,108
Taiwan,TWN,21-03-2020,135
Taiwan,TWN,22-03-2020,153
Taiwan,TWN,23-03-2020,165
Taiwan,TWN,24-03-2020,195
Taiwan,TWN,25-03-2020,216
Taiwan,TWN,26-03-2020,235
Taiwan,TWN,27-03-2020,252
Taiwan,TWN,28-03-2020,267
Taiwan,TWN,29-03-2020,283
Taiwan,TWN,30-03-2020,306
Taiwan,TWN,31-03-2020,306
Taiwan,TWN,01-04-2020,322
Taiwan,TWN,02-04-2020,339
Taiwan,TWN,03-04-2020,339
Taiwan,TWN,04-04-2020,355
Taiwan,TWN,05-04-2020,363
Taiwan,TWN,06-04-2020,363
Taiwan,TWN,07-04-2020,373
Taiwan,TWN,08-04-2020,376
Taiwan,TWN,09-04-2020,379
Taiwan,TWN,10-04-2020,380
Taiwan,TWN,11-04-2020,380
Taiwan,TWN,12-04-2020,385
Taiwan,TWN,13-04-2020,388
Taiwan,TWN,14-04-2020,393
Taiwan,TWN,15-04-2020,395
Taiwan,TWN,16-04-2020,395
Taiwan,TWN,17-04-2020,395
Taiwan,TWN,18-04-2020,395
Tanzania,TZA,17-03-2020,1
Tanzania,TZA,18-03-2020,1
Tanzania,TZA,19-03-2020,3
Tanzania,TZA,20-03-2020,3
Tanzania,TZA,21-03-2020,3
Tanzania,TZA,22-03-2020,6
Tanzania,TZA,23-03-2020,12
Tanzania,TZA,24-03-2020,12
Tanzania,TZA,25-03-2020,12
Tanzania,TZA,26-03-2020,12
Tanzania,TZA,27-03-2020,13
Tanzania,TZA,28-03-2020,13
Tanzania,TZA,29-03-2020,13
Tanzania,TZA,30-03-2020,14
Tanzania,TZA,31-03-2020,19
Tanzania,TZA,01-04-2020,19
Tanzania,TZA,02-04-2020,20
Tanzania,TZA,03-04-2020,21
Tanzania,TZA,04-04-2020,21
Tanzania,TZA,05-04-2020,21
Tanzania,TZA,06-04-2020,22
Tanzania,TZA,07-04-2020,24
Tanzania,TZA,08-04-2020,24
Tanzania,TZA,09-04-2020,25
Tanzania,TZA,10-04-2020,25
Tanzania,TZA,11-04-2020,32
Tanzania,TZA,12-04-2020,32
Tanzania,TZA,13-04-2020,32
Tanzania,TZA,14-04-2020,46
Tanzania,TZA,15-04-2020,53
Tanzania,TZA,16-04-2020,88
Tanzania,TZA,17-04-2020,94
Tanzania,TZA,18-04-2020,147
Thailand,THA,31-12-2019,0
Thailand,THA,01-01-2020,0
Thailand,THA,02-01-2020,0
Thailand,THA,03-01-2020,0
Thailand,THA,04-01-2020,0
Thailand,THA,05-01-2020,0
Thailand,THA,06-01-2020,0
Thailand,THA,07-01-2020,0
Thailand,THA,08-01-2020,0
Thailand,THA,09-01-2020,0
Thailand,THA,10-01-2020,0
Thailand,THA,11-01-2020,0
Thailand,THA,12-01-2020,0
Thailand,THA,13-01-2020,1
Thailand,THA,14-01-2020,1
Thailand,THA,15-01-2020,1
Thailand,THA,16-01-2020,1
Thailand,THA,17-01-2020,2
Thailand,THA,18-01-2020,2
Thailand,THA,19-01-2020,2
Thailand,THA,20-01-2020,2
Thailand,THA,21-01-2020,2
Thailand,THA,22-01-2020,4
Thailand,THA,23-01-2020,4
Thailand,THA,24-01-2020,4
Thailand,THA,25-01-2020,5
Thailand,THA,26-01-2020,5
Thailand,THA,27-01-2020,8
Thailand,THA,28-01-2020,14
Thailand,THA,29-01-2020,14
Thailand,THA,30-01-2020,14
Thailand,THA,31-01-2020,14
Thailand,THA,01-02-2020,19
Thailand,THA,02-02-2020,19
Thailand,THA,03-02-2020,19
Thailand,THA,04-02-2020,19
Thailand,THA,05-02-2020,25
Thailand,THA,06-02-2020,25
Thailand,THA,07-02-2020,25
Thailand,THA,08-02-2020,32
Thailand,THA,09-02-2020,32
Thailand,THA,10-02-2020,32
Thailand,THA,11-02-2020,32
Thailand,THA,12-02-2020,33
Thailand,THA,13-02-2020,33
